email,nome_azienda,referente_nome,referente_cognome,stelle,categoria,indirizzo,cap,citta,provincia,regione,telefono,sito
info@motorradhoteltoskana.com,Hotel Molino del Ponte - Motorradhotel Tuscany,Hotel Molino Del Ponte Motorradhotel Tuscany,,,Hotel,,,,,,+39 389 119 2628,http://www.motorradhoteltoskana.com/
info@ilmolinodelponte.com,Hotel Molino del Ponte - Motorradhotel Tuscany,,,,,,,,,,,
info@poggiocapponi.it,Fattoria Poggio Capponi,Fattoria Poggio Capponi,,,"Farmstay, Bed & breakfast, Extended stay hotel, Farm",,,,,,+39 0571 671914,http://poggiocapponi.it/
info@villalecalvane.com,Villa le Calvane,Villa Le Calvane,,,Hotel,,,,,,+39 0571 601913,http://www.villalecalvane.com/
president@villalecalvane.com,Villa le Calvane,,,,,,,,,,,
villalecalvane@gmail.com,Villa le Calvane,,,,,,,,,,,
sahil.dua@booking.com,Casa le Betulle,Casa Le Betulle,,,Bed & breakfast,,,,,,+39 329 053 9520,https://www.booking.com/hotel/it/casa-le-betulle.it.html
bas.schopman@booking.com,Casa le Betulle,,,,,,,,,,,
lee.smith@booking.com,Casa le Betulle,,,,,,,,,,,
info@villafirenze.com,Villa Firenze Casa Serena,Villa Firenze Casa Serena,,,Hotel,,,,,,+39 338 502 3100,http://www.villafirenze.com/
info@staseraalcinema.it,Hotel Valdarno,,,,,,,,,,,
info@hoteldelta.it,Hotel Delta,Hotel Delta,,,Hotel,,,,,,+39 055 982469,https://www.hoteldelta.it/
booking@hoteldelta.it,Hotel Delta,,,,,,,,,,,
info@campiglioni.it,Agriturismo Relais Campiglioni,Agriturismo Relais Campiglioni,,,"Hotel, Serviced accommodation",,,,,Toscana,+39 353 456 3267,http://www.campiglioni.it/
suitepalazzomari@gmail.com,B&B Palazzo Mari suite & rooms,B And B Palazzo Mari Suite And Rooms,,,Bed & breakfast,,,,,,+39 338 323 7591,https://www.facebook.com/roomspalazzomari/%3Ffref%3Dts
info@querciabruna.com,B&B CANNETO by QUERCIABRUNA,B And B Canneto By Querciabruna,,,Bed & breakfast,,,,,,+39 370 340 9165,http://www.querciabruna.it/BB/BB/html/index.html
info@ilmerloverde.it,Il Merlo Verde Monteverdi,Il Merlo Verde Monteverdi,,,"Bed & breakfast, Apartment complex, Hotel, Holiday apartment",,,,,,+39 349 805 2801,http://www.ilmerloverde.it/
montiguesthouse@outlook.com,Monti Guesthouse,Monti Guesthouse,,,Bed & breakfast,,,,,,+39 339 777 7531,http://www.montiguesthouse.com/
ropollon@gmail.com,B&B Cadrecca Tra Terra Luna e Mare,B And B Cadrecca Tra Terra Luna E Mare,,,Bed & breakfast,,,,,,+39 347 471 1947,http://www.bedandbreakfastcadrecca.it/
ropollon@libero.it,B&B Cadrecca Tra Terra Luna e Mare,,,,,,,,,,,
visit@lepiccolemacie.com,Agriturismo Le Piccole Macìe - Magliano in Toscana,Agriturismo Le Piccole Macìe Magliano In Toscana,,,"Farmstay, Resort hotel",,,,,,+39 379 184 2370,https://lepiccolemacie.com/
info@poggiolivi.it,Poggiolivi Agriturismo Bio in Maremma,Poggiolivi Agriturismo Bio In Maremma,,,,,,,,,+39 339 627 0344,http://poggiolivi.it/
olmo@olmopienza.it,L'Olmo,Lolmo,,,Hotel,,,,,,+39 0578 755133,http://www.olmopienza.it/
olmopienza@yahoo.it,L'Olmo,,,,,,,,,,,
info@affittacameremariagabriella.it,Camera Lanciotta,Camera Lanciotta,,,Bed & breakfast,,,,,,+39 333 271 1620,http://www.affittacameremariagabriella.it/camera-lanciotta/
info@intoscanacamere.it,In Toscana Camere,In Toscana Camere,,,"Bed & breakfast, Indoor lodging",,,,,,+39 333 520 6525,http://www.intoscanacamere.it/
info@lemacchie.it,Agriturismo Le Macchie - Farmhouse in Pienza,Agriturismo Le Macchie Farmhouse In Pienza,,,"Farmstay, Bed & breakfast, Country house, Farm",,,,,,,http://www.lemacchie.it/
info@lacasanelborgo-toscana.it,La Casa nel Borgo,La Casa Nel Borgo,,,Hotel,,,,,,+39 334 871 7686,https://www.lacasanelborgo-toscana.it/
info@villapoliflora.it,Villa PoliFlora,Villa Poliflora,,,Resort hotel,,,,,,+39 334 318 4535,https://www.villapoliflora.it/
info@lemaribelle.it,Le Maribelle,Le Maribelle,,,"Bed & breakfast, Hotel",,,,,,+39 349 745 6835,https://www.lemaribelle.it/it-it
info@ilchiassino.com,Il Chiassino Affittacamere - Appartamento,Il Chiassino Affittacamere Appartamento,,,"Resort hotel, Apartment complex, Lodge",,,,,,+39 0578 755006,http://www.ilchiassino.com/
info@labanditaccia.com,La Banditaccia Azienda Agricola - Agriturismo,La Banditaccia Azienda Agricola Agriturismo,,,"Farmstay, Hotel",,,,,,+39 333 357 8419,http://www.labanditaccia.com/
reservation@lalocandadipetriolo.it,La Locanda di Petriolo,La Locanda Di Petriolo,,,"Hotel, Bistro",,,,,,+39 0577 160 7366,https://www.lalocandadipetriolo.it/
hotel127456@wearehotels.top,Hotel Imposto,Hotel Imposto,,,Hotel,,,,,,+39 0577 150 3243,https://hotel-imposto.metadaesplorare.top/
elisabetta@canovae.com,Ca'Novae - Tuscany FarmHouse,Canovae Tuscany Farmhouse,,,"Bed & breakfast, Farmstay, Hotel, Organic farm, Resort hotel",,,,,,+39 392 666 1156,http://www.canovae.com/
info@pozzolone.it,Al Pozzolone,Al Pozzolone,,,Bed & breakfast,,,,,,+39 339 704 6184,http://pozzolone.it/
info@hotelprategiano.it,Hotel Rifugio Prategiano,Hotel Rifugio Prategiano,,,,,,,,,+39 0566 997700,https://www.hotelprategiano.it/
relais@montepepe.com,Relais Montepepe Winery & SPA,Relais Montepepe Winery And Spa,,,Hotel,,,,,,+39 329 414 7426,http://www.montepepe.com/
info@montepepe.com,Relais Montepepe Winery & SPA,,,,,,,,,,,
info@lacagialla.it,La Casa Gialla B & B,La Casa Gialla B And B,,,Bed & breakfast,,,,,,+39 392 916 0968,http://www.lacagialla.it/
gigi@lacagialla.it,La Casa Gialla B & B,,,,,,,,,,,
info@tenutazamparina.it,Tenuta Zamparina,Tenuta Zamparina,,,Resort hotel,,,,,,+39 335 576 3671,https://tenutazamparina.it/
villa@gildafortedeimarmi.com,Villa Gilda Relax & Living,Villa Gilda Relax And Living,,,Bed & breakfast,,,,,,+39 0585 349481,https://www.gildafortedeimarmi.com/villa-gilda/
ristorante@gildafortedeimarmi.com,Villa Gilda Relax & Living,,,,,,,,,,,
beachclub@gildafortedeimarmi.com,Villa Gilda Relax & Living,,,,,,,,,,,
info@magnoliabb.it,Magnolia B&B,Magnolia B And B,,,Bed & breakfast,,,,,,+39 0585 807759,http://www.magnoliabb.it/
bottaccio@bottaccio.com,"Il Bottaccio, Relais & Châteaux",Il Bottaccio Relais And Châteaux,,,Hotel,,,,,,+39 0585 340031,https://bottaccio.com/
careers@bottaccio.com,"Il Bottaccio, Relais & Châteaux",,,,,,,,,,,
borgocardaneto@gmail.com,Borgo Cardaneto B&B,Borgo Cardaneto B And B,,,Bed & breakfast,,,,,,+39 366 134 2247,http://www.borgocardaneto.it/?utm_source=google
info@hotelfortebraccio.it,Hotel Fortebraccio,Hotel Fortebraccio,,,Hotel,,,,,,+39 075 930 6400,http://www.hotelfortebraccio.it/
silissima@gmail.com,Agriturismo La Cinciarella,Agriturismo La Cinciarella,,,Hotel,,,,,,,http://www.sabasi.it/lacinciarella/
info@albergoadamo.com,Albergo Ristorante ADAMO,Albergo Ristorante Adamo,,,Hotel,,,,,,+39 075 930 6445,https://www.albergoadamo.com/
info@agriturismoacquacalda.it,Agriturismo Acquacalda,Agriturismo Acquacalda,,,,,,,,,+39 328 469 7591,https://www.agriturismoacquacalda.it/
info@lariete.org,Agriturismo Countryhouse L'Ariete,Agriturismo Countryhouse Lariete,,,,,,,,,,https://lariete.org/
info@bebilmoscondoro.it,B&B Il Moscondoro,B And B Il Moscondoro,,,Bed & breakfast,,,,,,+39 328 127 2187,https://www.bebilmoscondoro.it/
info@lapaggeria.com,La Paggeria Bed & Breakfast,La Paggeria Bed And Breakfast,,,BB,Via Di Basciano 130,,Vaglia,FI,Toscana,+39 055 401362,http://www.lapaggeria.com/
info@ilnidodamorebutterfly.it,Al Caminetto De La Rosa,Al Caminetto De La Rosa,,,Hotel,,,,,,+39 051 003 6072,https://www.ilnidodamorebutterfly.it/bologna/
info@albergomontevenere.it,Albergo Ristorante Montevenere,Albergo Ristorante Montevenere,,,"Hotel, Italian restaurant",Via Luigi Casaglia 5,,MONZUNO,BO,Emilia-Romagna,+39 051 677 0548,http://www.albergomontevenere.it/
info@domusdeglidei.it,B&B Domus degli Dei,B And B Domus Degli Dei,,,"Bed & breakfast, Indoor lodging, Serviced accommodation",,,,,,+39 340 552 3396,https://www.domusdeglidei.it/
info@lodole.com,B & B Lodole Country House,B And B Lodole Country House,,,"Bed & breakfast, Farmstay, Hotel",,,,,,+39 335 681 1306,http://www.lodole.com/
susannadgl@gmail.com,1727 B&B Via degli Dei,1727 B And B Via Degli Dei,,,Bed & breakfast,,,,,,+39 331 374 6203,https://www.1727laviadeglidei.it/
info@ostellodeglidei.it,R&B Ostello degli Dei,R And B Ostello Degli Dei,,,Bed & breakfast,,,,,,+39 338 126 6210,http://www.ostellodeglidei.it/
stefano@mandelclub.com,Mandel residence,,,,,,,,,,,
info@locandailrustichello.it,Locanda Il Rustichello,Locanda Il Rustichello,,,"Inn, Hotel, Restaurant",,,,,,+39 338 326 5334,http://www.locandailrustichello.it/
info@lacostadigavedo.it,B&B La Costa di Gavedo Casa Vacanza,B And B La Costa Di Gavedo Casa Vacanza,,,"Bed & breakfast, Holiday home",,,,,,+39 338 905 0592,https://www.lacostadigavedo.it/
info@borgovera.com,B&B Borgo Vera,B And B Borgo Vera,,,Bed & breakfast,,,,,,+39 0564 186 0010,http://www.borgovera.com/
lasinovola@gmail.com,L'Asino Vola,Lasino Vola,,,"Restaurant, Bar, Bed & breakfast",,,,,,+39 0564 519063,http://www.asinovola.com/
info@labagnaiagolfresort.com,La Bagnaia Golf Resort,La Bagnaia Golf Resort,,,Resort hotel,,,,,,+39 0577 813000,https://www.labagnaiagolfresort.com/
mice@labagnaiagolfresort.com,La Bagnaia Golf Resort,,,,,,,,,,,
reservations@labagnaiagolfresort.com,La Bagnaia Golf Resort,,,,,,,,,,,
info@boscodellaspina.it,Bosco Della Spina,Bosco Della Spina,,,,,,,,,+39 0577 814605,http://www.boscodellaspina.it/
graziano.debellini@th-resorts.com,TH Capoliveri - Grand Hotel Elba International,Th Capoliveri Grand Hotel Elba International,,,"Hotel, Wellness hotel",,,,,,+39 0565 946111,https://www.th-resorts.com/thcapoliveri/
lorenzo.bighin@th-resorts.com,TH Capoliveri - Grand Hotel Elba International,,,,,,,,,,,
elisa.soramio@th-resorts.com,TH Capoliveri - Grand Hotel Elba International,,,,,,,,,,,
info@hotelvocedelmare.it,La Voce Del Mare,La Voce Del Mare,,,"Hotel, Bed & breakfast",,,,,,+39 0565 968455,http://www.hotelvocedelmare.it/
elbainlove2.0@gmail.com,Elba Island Resort,Elba Island Resort,,,"Extended stay hotel, Bar",,,,,,+39 338 520 4057,https://www.elbaislandresort.it/
info@pamalu.it,Residence Pamalu',Residence Pamalu,,,Extended stay hotel,,,,,,,https://pamalu.it/
info@relaiscorterodeschi.com,Relais Corte Rodeschi,Relais Corte Rodeschi,,,Hotel,,,,,,+39 0584 166 1011,http://www.relaiscorterodeschi.com/
villamontecatini@gmail.com,Relais Villa Montecatini,Relais Villa Montecatini,,,Bed & breakfast,,,,,,+39 340 581 3592,https://www.relaisvillamontecatini.com/
palazzomatteicharmingrooms@gmail.com,B&B Palazzo Mattei - Charming rooms,B And B Palazzo Mattei Charming Rooms,,,Bed & breakfast,,,,,,+39 339 487 7895,http://palazzomatteileresidenze.com/
info@bbvillamagda.it,BB Villa Magda,Bb Villa Magda,,,Bed & breakfast,,,,,,+39 338 265 2879,http://www.bbvillamagda.it/
info@hotelmagda.com,BB Villa Magda,,,,,,,,,,,
villacercis@libero.it,Villa Cercis,Villa Cercis,,,"Wedding venue, Bed & breakfast",,,,,,+39 393 514 4764,http://www.villacercis.org/
info@ilfondacodelmoro.it,B & B Il Fondaco del Moro,B And B Il Fondaco Del Moro,,,Bed & breakfast,,,,,,,http://www.ilfondacodelmoro.it/
info@borgodioliveto.com,B&B Borgo Di Oliveto,B And B Borgo Di Oliveto,,,Bed & breakfast,,,,,,+39 335 527 2912,https://www.borgodioliveto.com/
info@macroweb.it,B&B Borgo Di Oliveto,,,,,,,,,,,
ilcasaletoscanopisa@gmail.com,B&B Corso Italia,B And B Corso Italia,,,Bed & breakfast,,,,,,+39 328 215 0011,https://bbcorsoitalia58.it/
paolaloda67@virgilio.it,B&B Corso Italia,,,,,,,,,,,
info@ilgiardinodellosa.com,Farm Garden dell'Osa,Farm Garden Dellosa,,,"Farmstay, Bed & breakfast",,,,,,+39 334 790 3091,http://www.ilgiardinodellosa.com/
info@locandadiansedonia.com,La Locanda di Ansedonia & Ristorante GRIGLio,La Locanda Di Ansedonia And Ristorante Griglio,,,"Restaurant, Bed & breakfast, Hotel",,,,,,+39 0564 865113,https://locandadiansedonia.com/
locandadiansedonia@gmail.com,La Locanda di Ansedonia & Ristorante GRIGLio,,,,,,,,,,,
info@golfodimaremma.it,Village Golfo degli Etruschi,Village Golfo Degli Etruschi,,,Resort hotel,,,,,,+39 0564 872051,https://www.golfodimaremma.it/
seaandgarden2018@gmail.com,B&B Sea and Garden,B And B Sea And Garden,,,Bed & breakfast,,,,,,+39 393 944 8948,https://bebseaandgarden.it/
info@lapineta-orbetello.it,B&B La Pineta,B And B La Pineta,,,Bed & breakfast,,,,,,+39 329 296 2623,http://www.lapineta-orbetello.it/
info@toscanazzurra.it,Hotel Residence Lido di Giannella,Hotel Residence Lido Di Giannella,,,"Hotel, Extended stay hotel",,,,,,+39 0564 821034,http://www.toscanazzurra.it/
scuolavela@ycss.it,Hotel Residence Lido di Giannella,,,,,,,,,,,
biba55@icloud.com,Hotel Residence Lido di Giannella,,,,,,,,,,,
vinicio@vinicio.it,Hotel Vinicio,Hotel Vinicio,,,"Hotel, Restaurant",,,,,,+39 0564 881220,http://www.vinicio.it/
booking@residenzadellalaguna.com,Residenza Della Laguna,Residenza Della Laguna,,,Bed & breakfast,,,,,,+39 340 900 5453,https://www.residenzadellalaguna.com/
laresidenzadellalaguna@gmail.com,Residenza Della Laguna,,,,,,,,,,,
info@hotellequerciolaiedeiricci.com,Le Querciolaie,Le Querciolaie,,,"Hotel, Extended stay hotel, Restaurant",,,,,,+39 0564 884906,http://www.hotellequerciolaiedeiricci.com/
info@hotelvillaambra.com,Hotel Villa Ambra,Hotel Villa Ambra,,,Hotel,,,Orbetello,GR,,+39 0564 820103,https://www.hotelvillaambra.com/
acquario.argentario@gmail.com,Hotel Villa Ambra,,,,,,,,,,,
villamariel2011@libero.it,Villa Mariel - Adults only Giannella Playa,Villa Mariel Adults Only Giannella Playa,,,Bed & breakfast,,,,,,+39 347 437 0213,http://www.inargentario.it/
info@orbetellocampingvillage.it,Orbetello Family Camping Village,Orbetello Family Camping Village,,,"Holiday park, Hotel",,,,,,+39 0564 820201,http://www.orbetellocampingvillage.it/
casairisorbetello@gmail.com,Casa Iris Bed and Breakfast,Casa Iris Bed And Breakfast,,,Bed & breakfast,,,,,,,http://www.casairisorbetello.com/
contact@ourdomain.com,Hotel Relais Presidia,,,,,,,,,,,
info@piandeimuciniresort.it,Hotel Il Telamonio,,,,,,,,,,,
info@sanbiagiorelais.it,San Biagio Relais,San Biagio Relais,,,Hotel,,,,,,+39 0564 860543,http://www.sanbiagiorelais.it/
info@algirasole.it,Farmhouse Al Girasole,Farmhouse Al Girasole,,,"Farmstay, Bed & breakfast, Farm",,,,,,+39 366 403 0933,http://www.algirasole.it/
info@postatorrenova.it,La Posta di Torrenova Hotel,La Posta Di Torrenova Hotel,,,"Hotel, Bed & breakfast, Holiday apartment",,,,,,+39 0564 862479,https://postatorrenova.it/
info@torrenova.eu,La Posta di Torrenova Hotel,,,,,,,,,,,
info@orbetellohotelsole.com,Hotel Sole,Hotel Sole,,,Hotel,,,,,,+39 0564 193 3123,http://www.orbetellohotelsole.com/
info@poderedelpriorato.it,Podere del Priorato,Podere Del Priorato,,,Resort hotel,,,,,Toscana,+39 0564 878392,http://www.poderedelpriorato.it/
infopensionetonyandjudy@gmail.com,B&B Tony and Judy,B And B Tony And Judy,,,Bed & breakfast,,,,,,+39 0564 867109,http://www.pensionetoniejudi.it/
camillapaci77@gmail.com,Podere il ghiro,Podere Il Ghiro,,,Bed & breakfast,,,,,,+39 327 910 4300,https://www.podereilghiro.net/
camilla.paci@fastwebnet.it,Podere il ghiro,,,,,,,,,,,
info@blueberryhills.it,Blueberry Hills,Blueberry Hills,,,Bed & breakfast,,,,,,,http://www.blueberryhills.it/
info@casalegliulivi.it,Bed and Breakfast Casale gli Ulivi,Bed And Breakfast Casale Gli Ulivi,,,"Bed & breakfast, Indoor lodging",,,,,,+39 328 721 1454,http://www.casalegliulivi.it/htm/casale_it.htm
daniele@smart-appart.de,Residence Smart Appart,Residence Smart Appart,,,"Extended stay hotel, Apartment complex, Holiday apartment",,,,,,+49 171 7471938,http://www.smart-appart.de/it/
info@agriturismosignorini.it,Agriturismo Signorini,Agriturismo Signorini,,,"Farmstay, Bed & breakfast",,,,,,+39 348 323 1193,http://www.agriturismosignorini.it/
info@agriturismoponziani.it,Farm B & B Ponziani,Farm B And B Ponziani,,,"Farmstay, Bed & breakfast",,,,,,+39 0583 23619,http://www.agriturismoponziani.it/
contact@belgiorgio.com,Bed & Breakfast Bel Giorgio,Bed And Breakfast Bel Giorgio,,,Bed & breakfast,,,,,,+39 331 459 5038,https://www.belgiorgio.com/
info@lavecchiabottegadiorgia.it,La vecchia bottega di Orgia,La Vecchia Bottega Di Orgia,,,Bed & breakfast,,,,,,+39 339 810 9675,https://www.lavecchiabottegadiorgia.it/
ortano@th-resorts.com,Ortano Mare Village,Ortano Mare Village,,,Hotel,,,,,,+39 0565 939160,https://www.villageclubortanomare.it/
info@borgodeicorsi.it,Il Borgo Dei Corsi Holiday House - Albergo Diffuso -,Il Borgo Dei Corsi Holiday House Albergo Diffuso,,,"Hotel, Farmstay",,,,,,+39 0575 514428,http://www.borgodeicorsi.it/
info@lunafiorita.it,B&B Luna Fiorita,B And B Luna Fiorita,,,Bed & breakfast,,,,,,+39 334 356 8231,http://lunafiorita.it/
lunafiorita.ortonovo@gmail.com,B&B Luna Fiorita,,,,,,,,,,,
info@locandailmonastero.it,Locanda Il Monastero,Locanda Il Monastero,,,"Hotel, Bed & breakfast, Inn",,,,,,+39 0187 669022,http://www.locandailmonastero.it/
690857info@locandailmonastero.it,Locanda Il Monastero,,,,,,,,,,,
info@anticosipario.com,Antico Sipario Boutique Hotel,Antico Sipario Boutique Hotel,,,"Hotel, Wedding venue",,,,,,+39 075 465 6167,https://www.anticosipario.com/it/index?utm_source=gmb
info@agriturismoifrati.it,Il Convento,Il Convento,,,Bed & breakfast,,,,,,+39 328 951 2981,http://www.agriturismoifrati.it/
pacinatiezzi@gmail.com,Agriturismo Pacinina,Agriturismo Pacinina,,,,,,,,,+39 0577 352040,http://www.pacina.it/
unpontesulgretano@yahoo.it,Un Ponte sul Gretano,Un Ponte Sul Gretano,,,Bed & breakfast,,,,,,+39 339 549 7213,http://un-ponte-sul-gretano.oneminutesite.it/
r_anati@netvision.net.il,CasaMeo,Casameo,,,Bed & breakfast,,,,,,+39 0575 570498,http://casameo.it/
info@hotelristoranteparco.it,Hotel Ristorante Pizzeria Parco,Hotel Ristorante Pizzeria Parco,,,"Hotel, Italian restaurant, Pizza restaurant",,,,,,+39 333 594 8124,http://www.hotelristoranteparco.it/
info@hp27.it,Hotel Ristorante Pizzeria Parco,,,,,,,,,,,
info@caserrasullacollina.it,B&B Cà Serra sulla collina,B And B Cà Serra Sulla Collina,,,"Bed & breakfast, Farmstay",,,,,,+39 340 501 2307,https://www.caserrasullacollina.it/
lacasolare@gmail.com,Agriturismo La Ca' Solare,Agriturismo La Ca Solare,,,"Farm, Bed & breakfast, Indoor lodging, Holiday apartment",,,,,,+39 328 044 0394,http://www.lacasolare.com/
reservations@dimoraleones.it,Antica Dimora Leones,Antica Dimora Leones,,,Bed & breakfast,,,,,,+39 389 607 4352,http://www.dimoraleones.it/
info@albergo-montechiari.it,Albergo Montechiari Albergo Montechiari Sas Di Sutter Verena Rosa & C.,Albergo Montechiari Albergo Montechiari Sas Di Sutter Verena Rosa And C,,,Hotel,,,,,,+39 0587 629514,http://www.albergo-montechiari.com/
info@acasadiirmaenilo.it,A Casa di Irma e Nilo,A Casa Di Irma E Nilo,,,Bed & breakfast,,,,,,+39 349 612 8276,http://www.acasadiirmaenilo.it/
info@lacerbana.com,Agriturismo La Cerbana,Agriturismo La Cerbana,,,"Farmstay, Bed & breakfast, Restaurant",,,,,,+39 0587 632058,http://www.lacerbana.com/
fattoriadicolleoli@gmail.com,Fattoria Di Colleoli,Fattoria Di Colleoli,,,"Hotel, Farmstay",,,,,,+39 0587 622010,http://www.colleoli.it/
lequerceagriturismo@gmail.com,agriturismo le querce,Agriturismo Le Querce,,,Hotel,,,,,,+39 329 592 4001,http://www.agriturismolequerce.eu/
david.ciardelli@gmail.com,agriturismo le querce,,,,,,,,,,,
info@villasaletta.com,Villa Fagnana,Villa Fagnana,,,Hotel,,,,,,,http://www.villasaletta.com/fagnana/
privacy@villasaletta.com,Villa Fagnana,,,,,,,,,,,
silvia@villasaletta.com,Villa Fagnana,,,,,,,,,,,
zaira@borgosantopietro.com,Borgo Santo Pietro,Borgo Santo Pietro,,,,,,,,,+39 0577 751222,http://borgosantopietro.com/
jeanette@borgosantopietro.com,Borgo Santo Pietro,,,,,,,,,,,
marco@borgosantopietro.com,Borgo Santo Pietro,,,,,,,,,,,
booking@mansalto.com,Tenute di Mansalto - Villa Le Tornaie,Tenute Di Mansalto Villa Le Tornaie,,,Hotel,,,,,,+39 0575 847083,http://www.mansalto.com/all-room-list/villa-le-tornaie/
info@mansalto.com,Tenute di Mansalto - Villa Le Tornaie,,,,,,,,,,,
info@cadischeta.it,Ca 'Scheta B & B,Ca Scheta B And B,,,Bed & breakfast,,,,,,+39 348 900 2622,https://cadischeta.it/
info@heuropamugello.it,Hotel Europa Mugello,Hotel Europa Mugello,,,,,,,,,+39 055 804 6011,http://www.heuropamugello.it/
info@locandasenio.com,Locanda Senio,Locanda Senio,,,"Hotel, Restaurant",Via Borgo Dell'ore 1,50035,Palazzuolo Sul Senio,FI,,+39 055 804 6019,http://www.locandasenio.com/
ninfo@locandasenio.com,Locanda Senio,,,,,,,,,,,
info@poderemolinaccio.it,Podere Molinaccio,Podere Molinaccio,,,"Bed & breakfast, Villa",,,,,,+39 348 388 2447,https://www.poderemolinaccio.it/
boutiquehotel@boutiquehotelmasolino.it,Boutique Hotel Masolino,Boutique Hotel Masolino,,,Hotel,,,,,,+39 075 545 1697,http://www.boutiquehotelmasolino.it/
info@boutiquehotelmasolino.it,Boutique Hotel Masolino,,,,,,,,,,,
boutiquehotel@masolino.it,Boutique Hotel Masolino,,,,,,,,,,,
info@lapiaggioladegliolivi.com,Agriturismo La Piaggiola degli Olivi di Macchiaiolo Adele,Agriturismo La Piaggiola Degli Olivi Di Macchiaiolo Adele,,,"Farmstay, Apartment complex, Hotel",,,,,,+39 075 837300,http://www.lapiaggioladegliolivi.com/
